"Município","Pedestre","Ciclista","Motociclista","triciclo","automóvel","caminhonete","transp_pesado","ônibus","Outros","Total"
"310900 Brumadinho",2,1,0,0,7,0,1,0,0,11
"310910 Bueno Brandão",0,0,1,0,0,0,0,0,1,2
"310920 Buenópolis",1,0,0,0,0,0,0,0,0,1
"310930 Buritis",0,0,1,0,5,0,0,0,0,6
"310940 Buritizeiro",0,0,0,0,1,0,1,0,0,2
"310950 Cabo Verde",0,0,0,0,1,0,0,0,1,2
"310960 Cachoeira da Prata",0,0,0,0,1,0,0,0,0,1
"310970 Cachoeira de Minas",0,0,0,0,1,0,0,0,0,1
"310270 Cachoeira de Pajeú",0,0,0,0,3,0,0,0,0,3
"310990 Caetanópolis",0,0,0,0,1,0,0,0,0,1
"311000 Caeté",1,0,0,0,4,0,0,0,0,5
"311030 Caldas",1,0,0,0,1,0,1,0,0,3
"311050 Camanducaia",0,1,0,0,0,0,0,0,1,2
"311060 Cambuí",1,0,0,0,1,0,0,0,1,3
"311070 Cambuquira",0,0,0,0,3,0,0,0,0,3
"311080 Campanário",0,0,0,0,1,0,0,0,0,1
"311090 Campanha",0,0,0,0,3,0,0,0,0,3
"311100 Campestre",2,0,0,0,0,0,0,0,0,2
"311110 Campina Verde",3,0,0,0,1,0,0,0,1,5
"311120 Campo Belo",1,1,0,0,9,0,4,5,1,21
"311130 Campo do Meio",0,0,1,0,0,0,0,0,0,1
"311140 Campo Florido",1,0,0,0,0,0,1,0,1,3
"311150 Campos Altos",0,0,1,0,6,0,1,0,0,8
"311160 Campos Gerais",0,0,2,0,2,0,0,0,0,4
"311200 Candeias",0,0,0,0,2,0,0,0,0,2
"311220 Capela Nova",0,0,0,0,0,0,2,0,0,2
"311230 Capelinha",0,0,4,0,1,0,0,0,1,6
"311240 Capetinga",0,0,0,0,1,0,0,0,0,1
"311260 Capinópolis",0,0,1,0,0,0,0,0,0,1
"311270 Capitão Enéas",0,0,0,0,6,0,0,0,0,6
"311280 Capitólio",0,0,2,0,4,0,0,0,0,6
"311300 Caraí",0,0,1,0,3,0,0,0,2,6
"311320 Carandaí",0,0,0,0,0,0,0,0,1,1
"311330 Carangola",1,0,1,0,2,0,0,0,0,4
"311340 Caratinga",3,1,8,0,7,2,1,0,0,22
"311360 Careaçu",0,0,0,0,1,0,0,0,0,1
"311370 Carlos Chagas",1,1,3,0,2,0,0,0,1,8
"311390 Carmo da Cachoeira",0,0,0,0,1,0,0,0,0,1
"311400 Carmo da Mata",0,0,1,0,0,0,0,0,0,1
"311410 Carmo de Minas",1,0,0,0,1,0,2,0,0,4
"311430 Carmo do Paranaíba",1,0,0,0,0,0,0,0,1,2
"311440 Carmo do Rio Claro",0,0,1,0,4,1,0,0,0,6
"311450 Carmópolis de Minas",0,1,0,0,0,1,1,1,0,4
"311480 Carvalhos",0,0,0,0,1,0,0,0,0,1
"311500 Cascalho Rico",0,0,0,0,1,0,0,0,0,1
"311510 Cássia",0,1,0,0,1,0,0,0,0,2
"311530 Cataguases",0,0,4,0,2,0,0,0,1,7
"311540 Catas Altas da Noruega",0,0,0,0,0,0,0,0,1,1
"311545 Catuji",0,0,0,0,1,0,1,0,0,2
"311547 Catuti",0,0,0,0,1,0,0,0,0,1
"311550 Caxambu",1,0,0,0,3,0,0,0,0,4
"311560 Cedro do Abaeté",0,0,0,0,0,0,0,0,1,1
"311570 Central de Minas",0,0,0,0,0,0,1,0,0,1
"311580 Centralina",0,0,0,0,0,0,0,0,5,5
"311590 Chácara",0,0,0,0,0,0,0,0,1,1
"311615 Chapada Gaúcha",0,0,0,0,0,0,0,1,0,1
"311630 Cipotânea",0,0,1,0,0,0,0,0,0,1
"311650 Claro dos Poções",0,0,0,0,3,0,1,0,0,4
"311670 Coimbra",0,0,2,0,2,0,0,0,0,4
"311680 Coluna",0,0,1,0,0,0,0,0,0,1
"311700 Comercinho",0,0,1,0,0,0,0,0,0,1
"311710 Conceição da Aparecida",0,0,0,0,1,0,1,0,0,2
"311730 Conceição das Alagoas",1,1,0,0,2,0,0,0,0,4
"311740 Conceição de Ipanema",0,0,2,0,0,0,0,0,0,2
"311750 Conceição do Mato Dentro",0,0,1,0,5,0,0,0,2,8
"311760 Conceição do Pará",2,0,2,0,1,0,0,0,0,5
"311770 Conceição do Rio Verde",0,0,1,0,4,0,0,0,0,5
"311780 Conceição dos Ouros",0,0,2,0,1,0,0,0,1,4
"311783 Cônego Marinho",0,0,1,0,0,0,0,0,0,1
"311800 Congonhas",2,0,3,0,11,0,0,0,0,16
"311830 Conselheiro Lafaiete",3,0,1,0,3,0,0,0,2,9
"311840 Conselheiro Pena",1,0,0,0,1,0,0,0,0,2
"311860 Contagem",20,2,13,0,20,0,0,0,1,56
"311870 Coqueiral",0,0,0,0,1,0,0,0,0,1
"311880 Coração de Jesus",1,0,1,0,3,0,1,0,0,6
"311890 Cordisburgo",0,0,0,0,2,0,0,0,0,2
"311900 Cordislândia",0,0,0,0,2,0,0,0,0,2
"311910 Corinto",1,0,0,0,3,0,0,0,0,4
"311920 Coroaci",0,0,0,0,0,0,0,0,1,1
"311930 Coromandel",0,0,0,0,4,0,0,0,0,4
"311940 Coronel Fabriciano",2,0,2,0,0,0,0,0,2,6
"311950 Coronel Murta",0,0,0,0,1,0,0,0,0,1
"311980 Córrego Danta",0,0,0,0,1,0,2,0,0,3
"311995 Córrego Fundo",0,0,0,0,1,1,0,0,0,2
"312015 Crisólita",0,0,0,0,1,0,0,0,0,1
"312030 Cristália",0,0,0,0,1,0,0,0,0,1
"312050 Cristina",1,0,0,0,0,0,0,0,0,1
"312060 Crucilândia",0,0,1,0,0,0,0,0,0,1
"312070 Cruzeiro da Fortaleza",0,0,1,0,1,0,0,0,0,2
"312087 Curral de Dentro",1,0,0,0,0,0,0,0,0,1
"312090 Curvelo",1,1,4,0,25,0,1,0,0,32
"312100 Datas",1,0,0,0,1,0,0,0,0,2
"312110 Delfim Moreira",0,0,0,0,0,0,0,0,1,1
"312120 Delfinópolis",0,0,0,0,1,0,0,0,0,1
"312125 Delta",0,0,0,0,1,0,0,0,0,1
"312140 Desterro de Entre Rios",0,0,0,0,2,0,0,0,0,2
"312160 Diamantina",1,0,5,0,6,1,1,0,6,20
"312200 Divino",1,1,2,0,0,0,1,0,0,5
"312210 Divino das Laranjeiras",0,0,0,0,0,0,0,0,1,1
"312220 Divinolândia de Minas",1,0,0,0,0,0,0,0,0,1
"312230 Divinópolis",9,0,10,0,29,0,0,0,1,49
"312245 Divisópolis",0,0,0,0,1,0,0,0,0,1
"312250 Dom Cavati",1,1,0,0,0,0,0,0,0,2
"312260 Dom Joaquim",0,1,0,0,0,0,0,0,0,1
"312320 Dores do Indaiá",0,0,0,0,0,0,1,0,0,1
"312352 Durandé",0,1,0,0,0,0,0,0,0,1
"312360 Elói Mendes",2,0,0,0,4,0,0,0,0,6
"312370 Engenheiro Caldas",0,0,1,0,1,0,0,0,3,5
"312380 Engenheiro Navarro",0,0,0,0,1,0,0,0,1,2
"312400 Ervália",1,0,0,0,0,0,0,0,0,1
"312410 Esmeraldas",2,0,0,0,0,0,0,0,4,6
"312420 Espera Feliz",0,0,2,0,0,0,0,0,1,3
"312430 Espinosa",0,0,1,0,2,0,0,0,0,3
"312450 Estiva",1,1,0,0,1,0,1,0,0,4
"312480 Estrela do Sul",0,0,0,0,0,0,0,0,1,1
"312490 Eugenópolis",0,0,0,0,1,0,0,0,0,1
"312510 Extrema",2,0,0,0,2,1,1,0,1,7
"312520 Fama",0,0,0,0,0,0,1,0,0,1
"312530 Faria Lemos",1,0,0,0,0,0,0,0,0,1
"312540 Felício dos Santos",0,0,0,0,0,0,0,0,1,1
"312560 Felisburgo",0,0,1,0,0,0,0,0,0,1
"312570 Felixlândia",1,0,1,0,4,0,0,0,0,6
"312590 Ferros",1,0,1,0,1,0,0,0,2,5
"312595 Fervedouro",0,0,1,0,4,0,1,0,0,6
"312610 Formiga",3,0,4,0,12,0,0,0,0,19
"312620 Formoso",0,1,0,0,0,0,0,0,0,1
"312630 Fortaleza de Minas",0,0,0,0,0,0,0,0,1,1
"312640 Fortuna de Minas",0,0,1,0,0,0,0,0,1,2
"312660 Francisco Dumont",0,0,1,0,0,0,0,0,0,1
"312670 Francisco Sá",1,0,1,0,7,0,1,0,0,10
"312675 Franciscópolis",0,0,0,0,0,0,1,0,0,1
"312690 Frei Inocêncio",0,0,0,0,0,0,0,0,1,1
"312700 Fronteira",0,0,1,0,1,0,0,0,1,3
"312707 Fruta de Leite",1,0,1,0,1,0,0,0,0,3
"312710 Frutal",0,0,1,0,9,0,0,0,0,10
"312720 Funilândia",0,0,1,0,1,0,0,0,0,2
"312730 Galiléia",0,0,0,0,1,0,1,0,2,4
"312737 Goiabeira",0,0,1,0,0,0,0,0,0,1
"312750 Gonzaga",1,0,0,0,0,0,0,0,0,1
"312760 Gouveia",0,0,1,0,0,0,0,0,1,2
"312770 Governador Valadares",15,9,38,0,17,1,4,0,1,85
"312780 Grão Mogol",1,0,1,0,3,1,3,0,0,9
"312800 Guanhães",0,1,4,0,1,0,0,0,3,9
"312810 Guapé",0,0,1,0,3,0,0,0,0,4
"312820 Guaraciaba",0,1,1,0,0,0,0,0,0,2
"312830 Guaranésia",0,0,0,0,0,0,0,0,1,1
"312840 Guarani",1,0,0,0,0,0,0,0,0,1
"312860 Guarda0Mor",0,0,0,0,2,0,1,0,0,3
"312870 Guaxupé",1,0,4,0,2,0,0,0,0,7
"312880 Guidoval",0,0,1,0,2,0,0,0,0,3
"312900 Guiricema",0,0,2,0,1,0,0,0,0,3
"312950 Ibiá",1,0,0,0,7,1,0,0,0,9
"312970 Ibiraci",0,0,1,0,3,0,0,0,0,4
"312980 Ibirité",0,0,2,0,0,0,0,0,0,2
"313005 Icaraí de Minas",1,0,0,0,0,0,0,0,0,1
"313020 Igaratinga",0,0,1,0,0,0,0,0,0,1
"313050 Ilicínea",0,0,0,0,2,0,0,0,0,2
"313060 Inconfidentes",0,0,0,0,3,0,0,0,0,3
"313070 Indianópolis",0,0,1,0,4,0,0,0,0,5
"313090 Inhapim",0,1,2,0,4,0,0,0,0,7
"313100 Inhaúma",1,0,0,0,1,0,0,0,0,2
"313115 Ipaba",0,0,2,0,0,0,0,0,0,2
"313130 Ipatinga",15,3,11,0,4,0,0,0,16,49
"313160 Iraí de Minas",0,0,1,0,3,0,0,0,0,4
"313170 Itabira",3,0,3,0,5,1,1,0,1,14
"313180 Itabirinha",0,1,0,0,0,0,0,0,0,1
"313190 Itabirito",1,2,3,0,8,0,0,0,0,14
"313210 Itacarambi",1,0,0,0,3,0,0,0,0,4
"313220 Itaguara",0,0,0,0,2,0,0,0,0,2
"313240 Itajubá",7,1,6,0,4,0,1,0,0,19
"313250 Itamarandiba",0,0,2,0,2,0,0,0,0,4
"313270 Itambacuri",0,0,0,0,4,0,0,0,0,4
"313290 Itamogi",0,0,0,0,1,0,3,0,0,4
"313300 Itamonte",0,0,1,0,1,0,0,0,0,2
"313310 Itanhandu",1,0,2,0,1,0,0,0,0,4
"313320 Itanhomi",0,1,0,0,0,0,0,0,0,1
"313330 Itaobim",1,0,0,0,10,0,1,0,1,13
"313340 Itapagipe",0,0,0,0,1,0,0,0,0,1
"313350 Itapecerica",0,0,0,0,3,0,0,0,0,3
"313360 Itapeva",1,0,0,0,0,0,0,0,0,1
"313370 Itatiaiuçu",0,0,0,0,0,0,1,0,0,1
"313375 Itaú de Minas",0,0,0,0,1,0,0,0,0,1
"313380 Itaúna",0,2,8,0,1,0,0,0,1,12
"313400 Itinga",0,0,1,0,1,0,0,0,0,2
"313410 Itueta",0,0,1,0,1,0,1,0,0,3
"313420 Ituiutaba",1,1,5,0,6,0,1,0,1,15
"313430 Itumirim",0,0,1,0,1,1,1,0,0,4
"313440 Iturama",0,0,2,0,4,1,0,0,0,7
"313450 Itutinga",0,0,0,0,2,0,0,0,0,2
"313460 Jaboticatubas",0,0,1,0,3,0,0,0,0,4
"313470 Jacinto",0,0,0,0,3,0,0,0,0,3
"313480 Jacuí",0,0,0,0,1,0,0,0,0,1
"313490 Jacutinga",0,1,1,0,0,0,1,0,0,3
"313500 Jaguaraçu",0,0,2,0,1,0,0,0,0,3
"313505 Jaíba",0,0,0,0,3,0,0,0,0,3
"313507 Jampruca",0,0,0,0,1,0,3,0,0,4
"313520 Januária",1,2,3,0,0,0,0,0,3,9
"313530 Japaraíba",0,0,2,0,0,0,0,0,0,2
"313535 Japonvar",0,0,1,0,0,0,0,0,0,1
"313540 Jeceaba",1,0,1,0,0,0,0,0,0,2
"313545 Jenipapo de Minas",0,0,1,0,0,0,0,0,0,1
"313550 Jequeri",0,0,0,0,0,0,1,0,0,1
"313560 Jequitaí",0,0,1,0,1,0,0,0,0,2
"313570 Jequitibá",1,0,0,0,0,0,0,0,0,1
"313580 Jequitinhonha",0,0,0,0,4,0,0,0,1,5
"313590 Jesuânia",0,0,0,0,1,0,0,0,0,1
"313600 Joaíma",0,0,1,0,2,0,0,0,0,3
"313620 João Monlevade",2,0,0,0,4,0,0,0,2,8
"313630 João Pinheiro",0,0,2,0,1,1,0,0,1,5
"313640 Joaquim Felício",0,0,0,0,2,0,0,0,0,2
"313650 Jordânia",0,0,1,0,3,0,0,0,0,4
"313665 Juatuba",2,0,0,0,3,0,0,0,0,5
"313670 Juiz de Fora",29,4,17,0,11,1,3,0,4,69
"313680 Juramento",0,0,1,0,0,0,0,0,0,1
"313695 Juvenília",0,0,1,0,1,0,0,0,0,2
"313700 Ladainha",2,0,1,0,0,0,0,0,1,4
"313720 Lagoa da Prata",0,0,0,0,1,0,0,0,0,1
"313740 Lagoa Dourada",0,0,1,0,0,0,0,0,1,2
"313750 Lagoa Formosa",1,1,0,0,2,0,0,0,0,4
"313753 Lagoa Grande",0,1,0,0,7,0,0,0,0,8
"313770 Lajinha",0,0,2,0,0,0,0,0,0,2
"313780 Lambari",0,0,0,0,6,0,0,0,0,6
"313810 Lassance",0,0,1,0,0,0,0,0,0,1
"313820 Lavras",3,2,8,1,5,0,0,0,0,19
"313830 Leandro Ferreira",0,0,1,0,0,0,0,0,0,1
"313840 Leopoldina",1,1,0,0,11,0,0,0,1,14
"313850 Liberdade",0,0,0,0,2,0,0,0,0,2
"313860 Lima Duarte",1,0,0,0,1,0,0,0,0,2
"313862 Limeira do Oeste",0,0,0,0,2,0,0,0,0,2
"313880 Luz",0,1,0,0,1,2,0,0,0,4
"313900 Machado",0,0,1,0,5,2,0,0,0,8
"313920 Malacacheta",1,0,0,0,1,0,0,0,1,3
"313930 Manga",0,0,1,0,0,0,0,0,0,1
"313940 Manhuaçu",3,1,10,0,19,0,1,0,1,35
"313960 Mantena",1,0,1,0,0,0,0,0,1,3
"313970 Maravilhas",0,1,1,0,0,0,0,0,0,2
"314000 Mariana",0,0,2,0,0,0,0,0,1,3
"314050 Martinho Campos",0,1,0,0,5,0,0,0,0,6
"314053 Martins Soares",0,0,1,0,0,0,0,0,0,1
"314070 Mateus Leme",0,0,0,0,0,0,0,0,2,2
"314085 Matias Cardoso",0,0,0,0,1,0,0,0,0,1
"314090 Matipó",0,1,0,0,1,0,0,0,0,2
"314100 Mato Verde",0,0,0,0,1,0,1,0,0,2
"314110 Matozinhos",0,1,1,0,0,0,0,0,0,2
"314140 Medina",0,0,0,0,4,1,2,0,0,7
"314150 Mendes Pimentel",0,0,1,0,0,0,0,0,0,1
"314180 Minas Novas",0,0,1,0,2,0,0,0,0,3
"314200 Mirabela",0,0,0,0,0,0,0,0,1,1
"314210 Miradouro",0,0,1,0,0,0,0,0,1,2
"314225 Miravânia",0,1,0,0,0,0,0,0,0,1
"314240 Moema",0,0,1,0,2,0,0,0,0,3
"314260 Monsenhor Paulo",1,0,0,0,0,0,0,0,0,1
"314270 Montalvânia",0,0,2,0,0,0,0,0,0,2
"314280 Monte Alegre de Minas",1,0,0,0,4,0,0,0,2,7
"314290 Monte Azul",0,0,2,0,5,0,0,0,0,7
"314300 Monte Belo",0,0,1,0,1,0,0,0,0,2
"314310 Monte Carmelo",1,0,0,0,7,0,1,0,0,9
"314320 Monte Santo de Minas",0,0,2,0,3,0,0,0,0,5
"314340 Monte Sião",1,0,1,0,2,0,0,0,0,4
"314330 Montes Claros",7,6,10,1,52,0,0,0,18,94
"314345 Montezuma",0,0,2,0,1,0,0,0,0,3
"314350 Morada Nova de Minas",0,0,0,0,1,0,0,0,0,1
"314390 Muriaé",4,3,4,0,3,1,0,0,13,28
"314400 Mutum",0,0,3,0,1,0,0,0,0,4
"314410 Muzambinho",0,0,0,0,1,0,0,0,0,1
"314430 Nanuque",1,0,1,0,1,0,0,0,1,4
"314440 Natércia",1,0,0,0,0,0,0,0,0,1
"314450 Nazareno",0,0,0,0,3,0,0,0,0,3
"314460 Nepomuceno",0,0,1,0,3,0,0,0,0,4
"314465 Ninheira",0,0,1,0,0,0,0,0,0,1
"314470 Nova Era",0,0,0,0,5,0,2,0,5,12
"314480 Nova Lima",1,0,5,0,1,0,1,0,1,9
"314500 Nova Ponte",0,0,0,0,1,0,0,0,0,1
"314505 Nova Porteirinha",0,0,1,0,3,0,0,0,0,4
"314510 Nova Resende",0,0,0,0,4,0,0,0,0,4
"314520 Nova Serrana",1,1,4,0,7,0,0,0,0,13
"313660 Nova União",0,0,1,0,0,0,1,0,0,2
"314530 Novo Cruzeiro",0,1,1,0,1,0,0,0,1,4
"314560 Oliveira",5,0,5,0,7,0,0,0,0,17
"314570 Oliveira Fortes",0,0,0,0,1,0,0,0,0,1
"314580 Onça de Pitangui",0,0,1,0,0,0,0,0,0,1
"314587 Orizânia",0,0,0,0,3,0,0,0,0,3
"314590 Ouro Branco",2,0,1,0,1,0,0,0,0,4
"314600 Ouro Fino",0,1,5,0,0,0,0,0,0,6
"314610 Ouro Preto",3,0,2,0,2,0,0,0,3,10
"314620 Ouro Verde de Minas",0,0,0,0,1,0,0,0,0,1
"314625 Padre Carvalho",2,0,0,0,0,0,0,0,0,2
"314630 Padre Paraíso",0,0,2,0,1,0,0,0,0,3
"314640 Paineiras",0,0,0,0,2,0,0,0,1,3
"314660 Paiva",0,0,1,0,0,0,0,0,0,1
"314675 Palmópolis",0,0,0,0,2,0,0,0,0,2
"314690 Papagaios",0,0,2,0,0,0,0,0,0,2
"314710 Pará de Minas",4,1,6,0,7,0,2,0,1,21
"314700 Paracatu",0,0,3,0,20,0,0,0,0,23
"314720 Paraguaçu",0,0,4,0,3,0,1,0,0,8
"314740 Paraopeba",0,0,0,0,6,0,0,0,0,6
"314760 Passa Quatro",0,0,3,0,2,0,0,0,0,5
"314770 Passa Tempo",0,0,1,0,1,0,0,0,0,2
"314790 Passos",2,0,7,0,7,0,0,0,0,16
"314795 Patis",0,0,0,0,0,0,1,0,0,1
"314800 Patos de Minas",7,0,18,0,13,0,0,5,1,44
"314810 Patrocínio",5,1,2,0,12,0,1,1,1,23
"314830 Paula Cândido",1,0,0,0,0,0,0,0,0,1
"314840 Paulistas",0,0,0,0,0,0,0,0,1,1
"314860 Peçanha",0,0,1,0,0,0,0,0,0,1
"314870 Pedra Azul",0,0,2,0,3,0,0,0,0,5
"314880 Pedra do Anta",0,0,1,0,0,0,0,0,0,1
"314910 Pedralva",0,0,0,0,1,0,0,0,0,1
"314960 Pequi",1,0,1,0,1,0,0,0,0,3
"314980 Perdizes",0,0,0,0,4,0,2,0,0,6
"314990 Perdões",0,0,1,0,1,0,1,0,0,3
"314995 Periquito",1,0,0,0,1,0,0,0,0,2
"315015 Piedade de Caratinga",0,0,0,0,1,0,0,0,0,1
"315020 Piedade de Ponte Nova",0,0,1,0,0,0,0,0,0,1
"315030 Piedade do Rio Grande",0,0,0,0,1,0,0,0,0,1
"315050 Pimenta",0,0,1,0,1,0,0,0,0,2
"315060 Piracema",0,0,0,0,0,0,1,0,0,1
"315070 Pirajuba",0,0,0,0,0,0,0,0,1,1
"315080 Piranga",0,0,1,0,0,0,0,0,0,1
"315100 Piranguinho",1,0,0,0,1,0,0,0,0,2
"315110 Pirapetinga",1,0,1,0,1,0,0,0,0,3
"315120 Pirapora",1,0,3,0,5,1,0,0,0,10
"315130 Piraúba",0,1,0,0,0,0,0,0,1,2
"315140 Pitangui",0,0,0,0,1,0,0,0,0,1
"315150 Piumhi",3,0,2,0,4,1,0,0,0,10
"315160 Planura",0,0,1,0,1,0,0,0,0,2
"315180 Poços de Caldas",5,0,3,0,7,0,0,0,1,16
"315190 Pocrane",0,0,0,0,1,0,0,0,0,1
"315200 Pompéu",0,0,1,0,2,0,0,0,0,3
"315210 Ponte Nova",2,2,7,0,8,1,0,0,0,20
"315213 Ponto Chique",0,0,1,0,0,0,0,0,0,1
"315217 Ponto dos Volantes",0,0,1,0,3,0,0,0,0,4
"315220 Porteirinha",1,0,2,0,5,0,0,0,0,8
"315250 Pouso Alegre",8,5,5,1,9,0,4,0,22,54
"315260 Pouso Alto",0,0,1,0,3,0,0,0,0,4
"315280 Prata",0,0,0,0,8,0,0,0,2,10
"315290 Pratápolis",0,0,0,0,1,0,0,0,0,1
"315340 Presidente Olegário",1,0,1,0,4,0,2,0,0,8
"315360 Prudente de Morais",0,0,0,0,2,0,0,0,0,2
"315370 Quartel Geral",0,0,1,0,0,0,0,0,0,1
"315380 Queluzito",0,0,0,0,1,0,0,0,0,1
"315400 Raul Soares",2,0,1,0,1,0,0,0,0,4
"315415 Reduto",0,0,1,0,2,0,0,0,0,3
"315430 Resplendor",0,1,1,0,0,0,0,0,0,2
"315440 Ressaquinha",1,0,1,0,0,0,0,0,1,3
"315450 Riacho dos Machados",0,0,1,0,1,0,0,0,0,2
"315460 Ribeirão das Neves",10,0,1,0,2,0,1,1,1,16
"315470 Ribeirão Vermelho",0,0,0,0,0,0,1,0,0,1
"315480 Rio Acima",0,0,1,0,0,0,0,0,0,1
"315490 Rio Casca",0,0,0,0,1,0,1,0,0,2
"315530 Rio Manso",1,0,0,0,0,0,0,0,0,1
"315540 Rio Novo",0,0,0,0,1,0,0,0,0,1
"315550 Rio Paranaíba",0,1,0,0,8,0,3,0,1,13
"315570 Rio Piracicaba",0,0,0,0,1,0,0,0,0,1
"315580 Rio Pomba",1,0,0,0,3,0,0,0,0,4
"315590 Rio Preto",0,0,0,0,1,0,0,0,0,1
"315600 Rio Vermelho",0,0,0,0,0,0,0,0,1,1
"315610 Ritápolis",0,0,1,0,0,0,0,0,0,1
"315620 Rochedo de Minas",0,1,0,0,1,0,0,0,0,2
"315630 Rodeiro",1,0,0,0,0,0,0,0,0,1
"315645 Rosário da Limeira",0,0,1,0,0,0,0,0,0,1
"315670 Sabará",1,0,0,0,1,0,0,0,3,5
"315680 Sabinópolis",0,0,1,0,2,0,1,0,1,5
"315690 Sacramento",0,0,2,0,2,0,0,0,0,4
"315700 Salinas",0,0,1,0,3,0,2,0,0,6
"315710 Salto da Divisa",0,0,0,0,1,0,0,0,0,1
"315720 Santa Bárbara",0,0,0,0,1,0,0,0,2,3
"315730 Santa Bárbara do Tugúrio",0,0,1,0,0,0,0,0,0,1
"315737 Santa Cruz de Salinas",1,0,0,0,2,0,0,0,0,3
"315760 Santa Fé de Minas",0,0,0,0,2,0,0,0,0,2
"315770 Santa Juliana",0,0,1,0,2,0,1,0,0,4
"315780 Santa Luzia",1,0,0,0,0,0,0,0,0,1
"315790 Santa Margarida",1,0,0,0,0,0,0,0,0,1
"315800 Santa Maria de Itabira",0,0,0,0,1,0,0,0,0,1
"315820 Santa Maria do Suaçuí",0,0,0,0,0,0,0,0,1,1
"315920 Santa Rita de Caldas",0,0,0,0,5,0,0,0,1,6
"315930 Santa Rita de Jacutinga",0,0,1,0,0,0,1,0,0,2
"315950 Santa Rita do Itueto",0,0,0,0,0,0,0,0,1,1
"315960 Santa Rita do Sapucaí",0,1,1,0,0,0,0,0,0,2
"315970 Santa Rosa da Serra",0,0,1,0,1,0,0,0,0,2
"315980 Santa Vitória",1,0,0,0,0,0,0,0,2,3
"315830 Santana da Vargem",0,0,0,0,1,0,0,0,1,2
"315890 Santana do Manhuaçu",1,0,1,0,0,0,0,0,0,2
"315895 Santana do Paraíso",1,0,0,0,1,0,0,0,0,2
"315910 Santana dos Montes",0,0,0,0,0,0,0,0,1,1
"315990 Santo Antônio do Amparo",1,0,1,0,2,0,0,0,0,4
"316040 Santo Antônio do Monte",0,0,1,0,3,0,0,0,0,4
"316045 Santo Antônio do Retiro",0,0,0,0,1,0,0,0,0,1
"316070 Santos Dumont",0,0,2,0,5,0,0,0,0,7
"316090 São Brás do Suaçuí",0,0,1,0,0,0,0,0,1,2
"316100 São Domingos do Prata",0,0,0,0,3,0,0,0,1,4
"316105 São Félix de Minas",0,0,2,0,0,0,0,0,0,2
"316110 São Francisco",0,0,1,0,1,0,0,0,1,3
"316120 São Francisco de Paula",0,0,1,0,0,0,0,0,0,1
"316140 São Francisco do Glória",0,0,0,0,4,0,0,0,0,4
"316150 São Geraldo",1,0,1,0,0,0,0,0,0,2
"316165 São Geraldo do Baixio",0,0,0,0,1,0,0,0,0,1
"316170 São Gonçalo do Abaeté",0,0,1,0,0,0,0,0,0,1
"316180 São Gonçalo do Pará",1,0,0,0,1,0,0,0,0,2
"316190 São Gonçalo do Rio Abaixo",0,0,0,0,2,0,0,0,1,3
"312550 São Gonçalo do Rio Preto",0,0,1,0,0,0,0,0,0,1
"316200 São Gonçalo do Sapucaí",0,0,0,0,1,0,0,0,0,1
"316210 São Gotardo",0,0,0,0,7,0,0,0,0,7
"316240 São João da Ponte",0,0,0,0,0,0,0,0,2,2
"316250 São João del Rei",0,0,7,0,5,0,0,0,3,15
"316255 São João do Manhuaçu",0,0,2,0,1,0,1,0,0,4
"316257 São João do Manteninha",0,0,1,0,0,0,0,0,0,1
"316260 São João do Oriente",0,0,1,0,0,0,0,0,0,1
"316280 São João Evangelista",0,0,0,0,0,0,0,0,3,3
"316292 São Joaquim de Bicas",0,0,0,0,0,0,0,0,2,2
"316300 São José da Safira",0,0,0,0,1,0,0,0,0,1
"316310 São José da Varginha",0,0,1,0,1,0,0,0,0,2
"316330 São José do Divino",0,0,1,0,1,0,0,0,0,2
"316350 São José do Jacuri",0,0,0,0,0,0,0,0,1,1
"316370 São Lourenço",1,1,2,0,3,0,1,0,0,8
"316410 São Pedro do Suaçuí",0,0,1,0,0,0,0,0,0,1
"316400 São Pedro dos Ferros",0,0,1,0,0,0,0,0,0,1
"316440 São Sebastião da Bela Vista",0,0,1,0,1,0,0,0,0,2
"316443 São Sebastião da Vargem Alegre",0,0,0,0,0,1,0,0,0,1
"316450 São Sebastião do Maranhão",0,0,1,0,0,0,0,0,0,1
"316460 São Sebastião do Oeste",0,0,2,0,1,0,0,0,0,3
"316470 São Sebastião do Paraíso",3,0,1,0,6,0,0,0,0,10
"316520 São Thomé das Letras",0,0,0,0,0,0,1,0,0,1
"316500 São Tiago",0,0,1,0,0,0,0,0,0,1
"316540 Sapucaí0Mirim",0,0,0,0,1,0,0,0,0,1
"316550 Sardoá",0,0,2,0,0,0,0,0,0,2
"316557 Senador Amaral",0,0,2,0,0,0,0,0,0,2
"316580 Senador José Bento",0,0,0,0,2,0,2,0,0,4
"316600 Senhora de Oliveira",0,1,0,0,0,0,0,0,0,1
"316610 Senhora do Porto",0,0,1,0,0,0,0,0,0,1
"316680 Serra do Salitre",1,0,1,0,6,0,2,0,1,11
"316670 Serra dos Aimorés",0,0,0,0,2,0,0,0,0,2
"316710 Serro",0,0,1,0,0,0,0,0,0,1
"316720 Sete Lagoas",6,3,15,0,21,0,2,0,0,47
"316730 Silveirânia",0,0,1,0,0,0,0,0,0,1
"316800 Taiobeiras",0,0,2,0,2,0,0,0,3,7
"316810 Tapira",0,0,0,0,0,0,3,0,0,3
