"Município","Pedestre","Ciclista","Motociclista","triciclo","automóvel","caminhonete","transp_pesado","ônibus","Outros","Total"
"310350 Araguari",0,0,5,0,1,0,0,0,0,6
"310360 Arantina",0,0,0,0,0,0,1,0,0,1
"310375 Araporã",0,0,1,0,0,0,0,0,0,1
"310380 Arapuá",0,0,0,0,2,0,0,0,0,2
"310400 Araxá",2,0,8,0,12,1,1,1,0,25
"310410 Arceburgo",0,0,0,0,3,0,0,0,0,3
"310420 Arcos",0,0,3,0,6,0,1,0,0,10
"310430 Areado",0,0,0,0,1,1,0,0,0,2
"310440 Argirita",0,0,1,0,0,0,0,0,0,1
"310450 Arinos",0,0,0,0,1,0,0,0,1,2
"310460 Astolfo Dutra",0,0,0,0,1,0,0,0,0,1
"310480 Augusto de Lima",0,0,0,0,2,0,1,0,0,3
"310490 Baependi",0,1,0,0,3,0,0,0,3,7
"310500 Baldim",0,0,1,0,0,0,0,0,0,1
"310510 Bambuí",0,0,0,0,3,0,0,0,0,3
"310540 Barão de Cocais",1,0,0,0,0,0,2,0,1,4
"310560 Barbacena",9,1,12,0,3,0,1,4,24,54
"310570 Barra Longa",0,0,0,0,0,0,1,0,0,1
"310590 Barroso",0,0,2,0,0,0,0,0,0,2
"310600 Bela Vista de Minas",2,0,2,0,1,0,0,0,0,5
"310620 Belo Horizonte",116,11,72,0,54,2,2,6,41,304
"310630 Belo Oriente",1,0,1,0,2,0,0,0,0,4
"310665 Berizal",0,0,0,0,0,0,1,0,0,1
"310670 Betim",12,0,5,0,2,0,0,0,45,64
"310710 Boa Esperança",3,0,1,0,6,0,0,1,0,11
"310730 Bocaiúva",0,0,1,0,9,0,1,0,0,11
"310740 Bom Despacho",1,1,0,0,7,0,0,0,0,9
"310750 Bom Jardim de Minas",0,0,0,0,2,0,2,0,2,6
"310770 Bom Jesus do Amparo",1,0,0,0,1,0,1,0,4,7
"310780 Bom Jesus do Galho",0,0,2,0,0,0,0,0,0,2
"310800 Bom Sucesso",0,0,0,0,0,0,1,0,0,1
"310825 Bonito de Minas",1,0,2,0,0,0,0,0,0,3
"310830 Borda da Mata",0,0,0,0,2,0,0,0,0,2
"310840 Botelhos",1,0,0,0,4,0,0,0,0,5
"310870 Brás Pires",0,0,0,0,1,0,0,0,0,1
"310855 Brasilândia de Minas",1,0,0,0,0,0,0,0,0,1
"310860 Brasília de Minas",1,0,0,0,1,0,0,0,0,2
"310900 Brumadinho",0,0,0,0,0,0,0,5,2,7
"310910 Bueno Brandão",0,0,0,0,1,0,0,0,0,1
"310920 Buenópolis",0,0,0,0,2,0,0,0,0,2
"310930 Buritis",0,1,1,0,2,0,2,0,1,7
"310940 Buritizeiro",0,0,1,0,1,0,0,0,0,2
"310950 Cabo Verde",1,0,0,0,3,0,0,0,0,4
"310270 Cachoeira de Pajeú",1,0,0,0,3,0,0,0,0,4
"310980 Cachoeira Dourada",0,0,0,0,1,0,0,0,0,1
"310990 Caetanópolis",0,0,0,0,2,0,0,0,0,2
"311000 Caeté",0,0,0,0,3,0,0,0,1,4
"311030 Caldas",0,0,1,0,1,0,0,1,0,3
"311050 Camanducaia",0,0,0,0,2,0,0,0,1,3
"311060 Cambuí",1,0,0,0,10,0,0,0,0,11
"311070 Cambuquira",1,1,0,0,2,0,1,0,0,5
"311080 Campanário",0,0,1,0,3,0,0,0,2,6
"311090 Campanha",0,0,0,0,3,0,0,0,0,3
"311100 Campestre",0,0,1,0,3,0,0,0,0,4
"311110 Campina Verde",0,0,0,0,1,0,0,0,0,1
"311120 Campo Belo",0,0,3,1,4,0,1,0,1,10
"311130 Campo do Meio",1,1,2,0,0,0,0,0,0,4
"311150 Campos Altos",0,0,0,0,4,1,0,0,0,5
"311160 Campos Gerais",0,0,1,0,0,0,0,0,0,1
"311180 Canápolis",0,0,1,0,0,0,0,0,0,1
"311200 Candeias",0,0,1,0,2,0,0,0,0,3
"311210 Caparaó",0,0,1,0,1,0,0,0,0,2
"311220 Capela Nova",0,0,0,0,0,0,0,0,1,1
"311230 Capelinha",4,0,4,0,4,0,1,0,0,13
"311260 Capinópolis",0,0,0,0,1,0,0,0,0,1
"311265 Capitão Andrade",0,1,0,0,0,0,0,0,0,1
"311270 Capitão Enéas",0,0,0,0,4,0,0,0,0,4
"311300 Caraí",2,0,2,0,2,0,0,0,2,8
"311310 Caranaíba",0,0,0,0,0,0,0,0,2,2
"311320 Carandaí",1,0,0,0,0,0,0,0,5,6
"311330 Carangola",0,0,1,0,0,0,0,0,0,1
"311340 Caratinga",3,1,9,0,7,0,1,0,0,21
"311350 Carbonita",0,0,0,0,1,0,0,0,0,1
"311360 Careaçu",0,0,0,0,2,0,0,0,1,3
"311370 Carlos Chagas",0,0,2,0,1,0,0,0,1,4
"311380 Carmésia",0,0,0,0,0,0,0,0,1,1
"311390 Carmo da Cachoeira",3,0,0,0,3,0,0,0,0,6
"311400 Carmo da Mata",0,0,0,0,6,0,0,0,0,6
"311410 Carmo de Minas",1,0,0,0,0,0,0,0,1,2
"311420 Carmo do Cajuru",0,0,3,0,2,0,0,0,0,5
"311430 Carmo do Paranaíba",0,0,1,0,1,0,0,0,1,3
"311440 Carmo do Rio Claro",0,0,1,0,0,0,0,0,0,1
"311450 Carmópolis de Minas",0,0,1,0,0,0,1,0,0,2
"311455 Carneirinho",0,0,1,0,0,0,0,0,2,3
"311510 Cássia",2,0,1,0,1,0,0,0,0,4
"311530 Cataguases",2,0,3,0,2,0,0,0,0,7
"311540 Catas Altas da Noruega",0,0,0,0,0,0,0,0,1,1
"311545 Catuji",0,0,0,0,3,0,0,0,1,4
"311550 Caxambu",1,0,1,0,0,0,0,0,0,2
"311580 Centralina",0,0,0,0,1,0,0,0,0,1
"311590 Chácara",0,0,0,0,1,0,0,0,0,1
"311620 Chiador",0,0,0,0,0,0,0,0,1,1
"311640 Claraval",0,0,0,0,1,0,0,0,0,1
"311660 Cláudio",1,0,0,0,3,0,0,0,0,4
"311670 Coimbra",0,0,1,0,0,0,0,0,0,1
"311680 Coluna",0,0,2,0,1,0,0,0,0,3
"311690 Comendador Gomes",0,0,0,0,1,0,0,0,0,1
"311700 Comercinho",0,0,0,0,0,0,0,0,1,1
"311730 Conceição das Alagoas",0,0,0,0,0,0,0,0,1,1
"311740 Conceição de Ipanema",0,0,0,0,1,0,0,0,0,1
"311750 Conceição do Mato Dentro",0,0,3,0,0,0,0,0,2,5
"311760 Conceição do Pará",0,0,1,0,0,0,0,0,0,1
"311770 Conceição do Rio Verde",0,0,0,0,1,0,0,0,0,1
"311780 Conceição dos Ouros",0,0,0,0,1,0,0,0,0,1
"311783 Cônego Marinho",0,0,0,0,1,0,0,0,0,1
"311790 Congonhal",0,0,0,0,2,0,0,0,0,2
"311800 Congonhas",0,0,1,0,11,0,0,0,0,12
"311820 Conquista",0,0,0,0,0,0,1,0,0,1
"311830 Conselheiro Lafaiete",4,0,1,0,12,0,0,0,2,19
"311840 Conselheiro Pena",0,1,0,0,1,0,0,0,2,4
"311860 Contagem",28,4,15,0,25,0,1,0,1,74
"311870 Coqueiral",0,0,0,0,1,0,0,0,0,1
"311880 Coração de Jesus",0,0,0,0,6,0,0,0,1,7
"311890 Cordisburgo",0,1,0,0,2,0,0,0,0,3
"311910 Corinto",0,0,2,0,9,0,1,0,1,13
"311930 Coromandel",0,0,0,0,6,0,0,0,0,6
"311940 Coronel Fabriciano",0,0,0,0,0,0,0,0,5,5
"311980 Córrego Danta",0,0,0,0,4,1,2,0,0,7
"311995 Córrego Fundo",0,0,0,0,2,0,0,0,0,2
"312010 Couto de Magalhães de Minas",0,0,0,0,1,0,1,0,0,2
"312040 Cristiano Otoni",1,0,0,0,1,0,0,0,4,6
"312060 Crucilândia",0,0,0,0,0,0,0,0,1,1
"312070 Cruzeiro da Fortaleza",0,0,1,0,0,0,0,0,0,1
"312080 Cruzília",0,0,0,0,2,0,0,0,0,2
"312087 Curral de Dentro",0,0,1,0,3,0,0,0,0,4
"312090 Curvelo",3,1,6,0,27,0,0,0,0,37
"312100 Datas",0,0,0,0,2,0,0,0,0,2
"312110 Delfim Moreira",0,0,1,0,0,0,0,0,0,1
"312120 Delfinópolis",0,0,2,0,0,0,0,0,1,3
"312140 Desterro de Entre Rios",0,0,0,0,1,0,0,0,0,1
"312150 Desterro do Melo",0,0,1,0,0,0,0,0,1,2
"312160 Diamantina",1,0,8,0,4,0,2,0,0,15
"312180 Dionísio",0,0,0,0,0,0,0,0,1,1
"312200 Divino",0,0,4,0,1,0,0,0,0,5
"312210 Divino das Laranjeiras",0,0,1,0,0,0,0,0,0,1
"312230 Divinópolis",13,1,16,0,27,0,0,0,3,60
"312235 Divisa Alegre",0,0,0,0,2,0,1,0,0,3
"312247 Dom Bosco",0,0,1,0,0,1,0,0,0,2
"312250 Dom Cavati",1,0,0,0,0,0,0,0,0,1
"312320 Dores do Indaiá",0,0,0,0,4,0,0,0,0,4
"312360 Elói Mendes",1,0,0,0,4,0,0,0,0,5
"312370 Engenheiro Caldas",0,0,2,0,0,0,0,0,2,4
"312380 Engenheiro Navarro",0,0,0,0,9,0,0,0,0,9
"312385 Entre Folhas",0,0,2,0,0,0,0,0,0,2
"312390 Entre Rios de Minas",0,0,0,0,0,0,0,0,1,1
"312400 Ervália",0,0,2,0,0,0,0,0,0,2
"312410 Esmeraldas",2,0,2,0,0,0,0,0,5,9
"312420 Espera Feliz",0,0,1,0,0,0,0,0,0,1
"312430 Espinosa",1,0,0,0,3,0,0,0,1,5
"312450 Estiva",0,0,0,0,2,0,0,0,0,2
"312460 Estrela Dalva",0,0,0,0,2,0,0,0,0,2
"312510 Extrema",1,0,0,0,8,0,0,0,3,12
"312540 Felício dos Santos",0,0,1,0,0,0,0,0,0,1
"312560 Felisburgo",0,0,0,0,1,0,0,0,0,1
"312570 Felixlândia",2,0,1,0,7,0,0,0,0,10
"312590 Ferros",0,0,1,0,6,0,0,0,3,10
"312595 Fervedouro",1,0,0,0,0,0,0,0,0,1
"312600 Florestal",0,0,0,0,0,0,0,0,1,1
"312610 Formiga",5,0,4,0,9,1,1,0,0,20
"312620 Formoso",0,0,0,0,2,0,0,0,0,2
"312640 Fortuna de Minas",0,0,0,0,0,0,1,0,0,1
"312650 Francisco Badaró",0,0,2,0,0,0,0,0,0,2
"312660 Francisco Dumont",0,0,0,0,2,0,0,0,0,2
"312670 Francisco Sá",0,0,0,0,9,0,0,0,1,10
"312680 Frei Gaspar",0,0,0,0,0,0,0,0,2,2
"312700 Fronteira",1,1,0,0,3,1,0,0,1,7
"312707 Fruta de Leite",1,0,1,0,0,0,0,0,0,2
"312710 Frutal",0,0,7,1,7,2,2,0,1,20
"312720 Funilândia",0,0,0,0,1,0,0,0,0,1
"312730 Galiléia",0,1,0,0,4,0,0,0,0,5
"312733 Gameleiras",0,0,2,0,0,0,0,0,0,2
"312735 Glaucilândia",0,0,0,0,1,0,0,0,0,1
"312738 Goianá",0,0,0,0,1,0,0,0,0,1
"312740 Gonçalves",1,0,0,0,0,0,0,0,0,1
"312760 Gouveia",0,0,1,0,0,0,0,0,0,1
"312770 Governador Valadares",17,15,29,0,12,0,1,0,21,95
"312780 Grão Mogol",0,0,0,0,7,1,2,0,1,11
"312800 Guanhães",3,0,4,0,0,0,0,0,1,8
"312830 Guaranésia",1,0,1,0,0,0,0,0,0,2
"312850 Guarará",0,0,1,0,0,0,0,0,0,1
"312860 Guarda0Mor",0,0,0,0,2,0,0,0,0,2
"312870 Guaxupé",3,1,3,0,5,0,1,0,0,13
"312890 Guimarânia",0,0,1,0,0,0,0,0,0,1
"312900 Guiricema",0,0,1,0,0,0,0,0,0,1
"312920 Heliodora",0,0,0,0,2,0,0,0,0,2
"312930 Iapu",0,0,0,0,3,0,0,0,0,3
"312940 Ibertioga",0,0,0,0,0,0,0,0,2,2
"312950 Ibiá",2,0,2,0,6,0,2,2,1,15
"312960 Ibiaí",0,0,0,0,1,0,0,0,0,1
"312965 Ibiracatu",2,0,0,0,0,0,0,0,0,2
"312970 Ibiraci",0,0,1,0,1,0,0,0,0,2
"312990 Ibitiúra de Minas",0,0,0,0,1,0,0,0,0,1
"313005 Icaraí de Minas",0,0,1,0,0,0,0,0,0,1
"313010 Igarapé",0,0,2,0,0,0,0,0,0,2
"313030 Iguatama",0,0,1,0,0,0,0,0,0,1
"313050 Ilicínea",0,0,1,0,2,0,0,0,0,3
"313055 Imbé de Minas",0,0,0,0,1,0,0,0,0,1
"313060 Inconfidentes",0,0,0,0,1,0,0,0,0,1
"313065 Indaiabira",0,0,0,0,4,0,0,0,0,4
"313090 Inhapim",0,0,5,0,7,0,0,0,0,12
"313120 Ipanema",1,0,5,0,1,0,0,0,0,7
"313130 Ipatinga",9,2,13,0,2,0,1,0,36,63
"313160 Iraí de Minas",0,0,1,0,0,0,0,0,0,1
"313170 Itabira",3,2,2,0,2,4,1,0,0,14
"313180 Itabirinha",0,1,1,0,0,0,0,0,0,2
"313190 Itabirito",0,1,6,0,10,0,0,0,0,17
"313200 Itacambira",0,0,0,0,3,0,0,0,0,3
"313210 Itacarambi",1,0,0,0,1,0,0,0,0,2
"313220 Itaguara",1,0,1,1,3,0,0,0,0,6
"313230 Itaipé",0,0,0,0,1,0,0,0,3,4
"313240 Itajubá",9,2,4,0,9,0,0,0,1,25
"313250 Itamarandiba",0,0,0,0,2,0,0,0,0,2
"313270 Itambacuri",4,0,4,0,1,0,0,0,2,11
"313300 Itamonte",0,0,1,0,0,0,0,0,0,1
"313320 Itanhomi",0,0,1,0,0,0,0,0,1,2
"313330 Itaobim",2,0,1,0,2,0,0,0,2,7
"313340 Itapagipe",0,0,1,0,1,0,0,0,1,3
"313350 Itapecerica",0,0,0,0,2,0,0,0,1,3
"313360 Itapeva",0,0,0,0,1,0,0,0,1,2
"313370 Itatiaiuçu",3,0,0,0,2,0,4,0,0,9
"313375 Itaú de Minas",0,0,0,0,1,0,0,0,0,1
"313380 Itaúna",1,2,4,0,2,0,0,0,0,9
"313410 Itueta",0,0,3,0,0,0,0,0,1,4
"313420 Ituiutaba",6,0,6,0,12,1,2,0,0,27
"313430 Itumirim",0,0,0,0,3,0,0,0,0,3
"313440 Iturama",0,2,1,0,6,0,0,0,1,10
"313460 Jaboticatubas",0,0,2,0,2,0,0,0,0,4
"313490 Jacutinga",0,0,0,0,2,0,1,0,0,3
"313500 Jaguaraçu",0,0,0,0,1,0,2,0,0,3
"313505 Jaíba",0,0,0,0,2,0,0,0,0,2
"313510 Janaúba",0,0,2,0,8,0,0,0,0,10
"313520 Januária",1,0,2,0,2,0,1,0,0,6
"313530 Japaraíba",0,0,0,0,2,0,0,0,0,2
"313535 Japonvar",0,0,0,0,2,0,0,0,0,2
"313550 Jequeri",0,0,1,0,0,0,0,0,0,1
"313560 Jequitaí",0,0,0,0,1,0,0,0,0,1
"313580 Jequitinhonha",0,1,1,0,1,0,0,0,0,3
"313590 Jesuânia",0,0,0,0,1,0,0,0,0,1
"313600 Joaíma",0,0,0,0,1,0,0,0,0,1
"313610 Joanésia",1,0,0,0,0,0,0,0,0,1
"313620 João Monlevade",0,0,1,0,5,1,0,0,7,14
"313630 João Pinheiro",0,0,3,0,2,0,0,0,1,6
"313640 Joaquim Felício",1,0,0,0,4,0,0,0,0,5
"313655 José Raydan",0,0,1,0,0,0,0,0,0,1
"313665 Juatuba",0,0,0,0,2,0,2,0,5,9
"313670 Juiz de Fora",30,5,23,0,21,0,2,0,9,90
"313680 Juramento",0,0,1,0,0,0,0,0,0,1
"313695 Juvenília",0,0,0,0,3,0,0,0,0,3
"313710 Lagamar",0,0,0,0,0,0,0,0,2,2
"313720 Lagoa da Prata",0,0,0,0,7,0,0,0,0,7
"313740 Lagoa Dourada",0,0,2,1,3,0,0,0,0,6
"313753 Lagoa Grande",0,0,0,0,4,0,0,0,0,4
"313770 Lajinha",0,0,3,0,0,0,0,0,0,3
"313780 Lambari",0,0,0,0,1,0,0,0,0,1
"313790 Lamim",0,0,0,0,0,0,0,0,1,1
"313800 Laranjal",2,0,0,0,0,0,0,0,0,2
"313810 Lassance",0,0,2,0,2,0,0,0,0,4
"313820 Lavras",3,0,1,0,7,0,0,0,0,11
"313840 Leopoldina",0,0,2,0,21,0,1,1,0,25
"313850 Liberdade",0,0,0,0,0,0,1,0,0,1
"313860 Lima Duarte",1,0,0,0,2,0,0,0,0,3
"313865 Lontra",0,0,0,0,1,0,0,0,0,1
"313868 Luislândia",0,0,1,0,0,0,0,0,0,1
"313870 Luminárias",0,0,1,0,0,0,0,0,0,1
"313880 Luz",0,0,1,0,12,0,1,0,0,14
"313890 Machacalis",0,0,1,0,0,0,0,0,0,1
"313900 Machado",0,1,4,0,2,0,0,0,0,7
"313910 Madre de Deus de Minas",0,0,0,0,1,0,0,0,0,1
"313920 Malacacheta",0,0,3,0,1,0,0,0,1,5
"313925 Mamonas",0,0,0,0,1,0,0,0,0,1
"313930 Manga",2,0,0,0,0,0,0,0,0,2
"313940 Manhuaçu",1,1,23,0,24,0,0,0,0,49
"313950 Manhumirim",1,0,1,0,2,0,0,0,0,4
"313960 Mantena",1,1,0,1,0,0,0,0,1,4
"313980 Mar de Espanha",1,0,0,0,0,0,0,0,1,2
"313970 Maravilhas",0,0,0,0,0,0,0,0,1,1
"314000 Mariana",0,0,1,0,6,0,1,0,1,9
"314015 Mário Campos",0,1,0,0,0,0,0,0,0,1
"314030 Marliéria",0,0,2,0,0,0,0,0,0,2
"314050 Martinho Campos",0,0,0,0,2,1,0,0,0,3
"314053 Martins Soares",0,0,0,0,1,0,1,0,0,2
"314055 Mata Verde",0,0,0,0,0,0,1,0,0,1
"314070 Mateus Leme",1,0,0,0,0,0,0,0,2,3
"317150 Mathias Lobato",0,0,0,0,0,0,0,0,1,1
"314085 Matias Cardoso",1,0,0,0,0,0,0,0,0,1
"314090 Matipó",0,0,4,0,2,0,0,0,0,6
"314100 Mato Verde",0,0,0,0,2,0,4,0,0,6
"314110 Matozinhos",0,0,1,0,0,0,0,0,0,1
"314140 Medina",1,0,2,0,4,0,1,0,0,8
"314150 Mendes Pimentel",0,0,1,0,1,0,0,0,1,3
"314160 Mercês",0,0,2,0,2,0,0,0,0,4
"314170 Mesquita",0,0,1,0,0,0,0,0,0,1
"314180 Minas Novas",0,0,0,0,3,0,0,0,0,3
"314200 Mirabela",0,0,0,0,1,0,0,0,0,1
"314210 Miradouro",2,0,0,0,3,0,0,0,0,5
"314240 Moema",0,0,0,0,1,0,0,0,0,1
"314260 Monsenhor Paulo",0,0,0,0,1,0,0,0,1,2
"314270 Montalvânia",1,0,0,0,0,0,0,0,0,1
"314280 Monte Alegre de Minas",1,0,0,0,6,0,0,0,0,7
"314290 Monte Azul",0,0,0,0,7,0,0,0,0,7
"314300 Monte Belo",0,0,3,0,0,0,0,0,0,3
"314310 Monte Carmelo",0,0,0,0,7,0,0,0,1,8
"314320 Monte Santo de Minas",0,0,1,0,0,0,0,0,1,2
"314340 Monte Sião",0,0,0,0,1,0,0,0,0,1
"314330 Montes Claros",4,0,12,1,65,0,0,0,4,86
"314350 Morada Nova de Minas",0,0,0,0,2,0,0,0,0,2
"314390 Muriaé",0,1,9,0,1,1,1,0,7,20
"314400 Mutum",0,0,0,0,3,1,1,0,0,5
"314410 Muzambinho",0,0,2,0,1,0,1,0,0,4
"314430 Nanuque",0,0,1,0,2,0,0,0,0,3
"314435 Naque",0,0,0,0,3,0,1,0,0,4
"314437 Natalândia",0,0,0,0,1,0,0,0,0,1
"314450 Nazareno",0,0,0,0,1,0,1,0,0,2
"314460 Nepomuceno",0,0,0,0,0,0,1,0,0,1
"314465 Ninheira",0,0,1,0,2,0,0,0,0,3
"314467 Nova Belém",0,0,0,0,0,0,0,0,1,1
"314470 Nova Era",0,0,3,0,3,0,1,0,2,9
"314480 Nova Lima",0,0,5,0,4,1,1,1,1,13
"314500 Nova Ponte",1,0,0,0,4,0,2,0,0,7
"314510 Nova Resende",0,0,2,1,0,0,0,0,0,3
"314520 Nova Serrana",0,0,3,0,5,0,0,0,3,11
"313660 Nova União",0,0,0,0,0,0,0,0,3,3
"314530 Novo Cruzeiro",0,0,1,0,0,0,0,0,1,2
"314535 Novo Oriente de Minas",0,0,0,0,0,0,0,0,1,1
"314545 Olhos0d'Água",0,0,0,0,1,0,0,0,0,1
"314560 Oliveira",7,0,2,0,12,0,0,0,0,21
"314570 Oliveira Fortes",0,0,0,0,0,0,0,0,1,1
"314585 Oratórios",0,0,1,0,0,0,0,0,0,1
"314587 Orizânia",0,0,2,0,0,0,0,0,0,2
"314590 Ouro Branco",0,0,0,0,1,0,0,0,1,2
"314600 Ouro Fino",0,0,0,0,2,0,0,0,0,2
"314610 Ouro Preto",1,0,1,0,1,0,0,0,7,10
"314620 Ouro Verde de Minas",0,0,1,0,0,0,0,0,0,1
"314625 Padre Carvalho",0,0,0,0,3,0,0,0,0,3
"314630 Padre Paraíso",0,0,2,0,2,0,0,0,0,4
"314650 Pains",0,0,0,0,3,0,0,0,0,3
"314690 Papagaios",1,0,1,0,3,0,0,0,0,5
"314710 Pará de Minas",0,2,9,0,2,2,1,0,0,16
"314700 Paracatu",0,0,2,0,15,0,0,0,0,17
"314720 Paraguaçu",0,0,1,0,2,0,0,0,0,3
"314740 Paraopeba",1,0,0,0,9,0,0,0,0,10
"314790 Passos",3,1,4,0,7,6,2,3,0,26
"314800 Patos de Minas",6,4,18,1,23,0,4,1,0,57
"314810 Patrocínio",4,1,9,0,20,0,4,0,1,39
"314830 Paula Cândido",1,0,1,0,0,0,0,0,0,2
"314840 Paulistas",0,0,1,0,0,0,0,0,0,1
"314850 Pavão",1,0,1,0,0,0,0,0,0,2
"314860 Peçanha",0,0,2,0,0,0,0,0,0,2
"314870 Pedra Azul",1,1,1,0,4,0,1,0,0,8
"314880 Pedra do Anta",0,0,1,0,0,0,0,0,0,1
"314890 Pedra do Indaiá",0,0,0,0,2,0,0,0,0,2
"314910 Pedralva",1,0,0,0,0,0,0,0,0,1
"314920 Pedrinópolis",0,0,0,0,1,0,0,0,0,1
"314930 Pedro Leopoldo",1,0,3,0,0,0,0,0,2,6
"314960 Pequi",0,0,0,0,1,0,0,0,0,1
"314970 Perdigão",0,0,2,0,1,0,0,0,0,3
"314980 Perdizes",0,0,1,0,3,0,0,0,0,4
"314990 Perdões",1,0,0,0,5,0,1,0,0,7
"314995 Periquito",0,0,0,0,9,0,0,0,0,9
"315000 Pescador",0,0,1,0,0,0,0,0,0,1
"315010 Piau",1,0,0,0,0,0,0,0,0,1
"315050 Pimenta",0,0,0,0,7,1,0,0,0,8
"315057 Pintópolis",0,0,1,0,0,0,0,0,0,1
"315060 Piracema",0,0,1,0,0,0,0,0,0,1
"315080 Piranga",0,0,0,0,0,0,0,0,1,1
"315100 Piranguinho",1,0,0,0,2,0,0,0,0,3
"315120 Pirapora",2,1,4,0,9,0,0,0,0,16
"315130 Piraúba",0,0,1,0,0,0,0,0,0,1
"315140 Pitangui",0,0,1,0,2,0,0,0,0,3
"315150 Piumhi",0,0,0,0,9,0,0,0,0,9
"315160 Planura",0,0,0,0,1,0,0,0,0,1
"315170 Poço Fundo",1,0,2,0,4,0,0,0,0,7
"315180 Poços de Caldas",5,0,4,0,9,0,1,0,3,22
"315190 Pocrane",0,1,0,0,0,0,0,0,0,1
"315200 Pompéu",1,0,3,0,4,0,0,0,0,8
"315210 Ponte Nova",4,1,12,0,15,0,0,0,0,32
"315217 Ponto dos Volantes",0,0,0,0,2,0,0,0,0,2
"315220 Porteirinha",0,0,0,0,6,0,0,0,0,6
"315230 Porto Firme",0,0,1,0,0,0,0,0,0,1
"315240 Poté",0,0,2,0,1,0,0,0,1,4
"315250 Pouso Alegre",3,1,4,0,31,0,0,0,2,41
"315260 Pouso Alto",0,0,1,0,1,0,0,0,0,2
"315270 Prados",0,3,1,0,1,0,0,0,0,5
"315280 Prata",2,0,1,0,7,0,0,0,0,10
"315290 Pratápolis",0,0,1,0,0,0,1,0,0,2
"315300 Pratinha",0,0,0,0,1,0,0,0,0,1
"315370 Quartel Geral",0,0,1,0,0,0,0,0,0,1
"315380 Queluzito",0,0,0,0,0,0,0,0,2,2
"315400 Raul Soares",0,1,0,0,1,0,0,0,0,2
"315415 Reduto",0,0,1,0,3,0,0,0,0,4
"315430 Resplendor",2,0,3,0,0,0,0,0,1,6
"315450 Riacho dos Machados",0,0,0,0,1,0,0,0,0,1
"315460 Ribeirão das Neves",14,0,5,0,4,0,0,1,1,25
"315470 Ribeirão Vermelho",0,0,0,0,1,0,0,0,0,1
"315490 Rio Casca",0,0,1,0,2,0,0,0,0,3
"315550 Rio Paranaíba",0,0,0,0,7,0,1,0,0,8
"315560 Rio Pardo de Minas",0,0,1,0,3,0,0,0,0,4
"315570 Rio Piracicaba",0,0,0,0,0,0,0,0,1,1
"315580 Rio Pomba",3,0,0,0,1,0,0,0,0,4
"315630 Rodeiro",0,0,1,0,0,0,0,0,0,1
"315640 Romaria",1,0,0,0,0,0,0,0,0,1
"315645 Rosário da Limeira",0,0,1,0,0,0,0,0,0,1
"315670 Sabará",3,1,4,0,2,0,0,0,2,12
"315680 Sabinópolis",0,0,0,0,2,0,0,0,0,2
"315690 Sacramento",1,0,2,0,1,0,2,0,0,6
"315700 Salinas",1,0,0,0,25,0,0,0,0,26
"315710 Salto da Divisa",0,0,0,0,1,0,0,0,0,1
"315720 Santa Bárbara",2,0,1,0,0,0,0,0,1,4
"315725 Santa Bárbara do Leste",0,0,1,0,1,0,0,1,0,3
"315730 Santa Bárbara do Tugúrio",0,0,0,0,0,0,0,0,2,2
"315733 Santa Cruz de Minas",0,0,1,0,0,0,0,0,0,1
"315737 Santa Cruz de Salinas",0,0,0,0,1,0,0,0,0,1
"315740 Santa Cruz do Escalvado",0,0,0,0,1,0,0,0,0,1
"315765 Santa Helena de Minas",0,0,2,0,1,0,0,0,0,3
"315770 Santa Juliana",0,0,0,0,0,0,1,0,0,1
"315780 Santa Luzia",2,0,0,0,2,0,0,0,2,6
"315800 Santa Maria de Itabira",1,0,0,0,0,0,0,0,0,1
"315810 Santa Maria do Salto",0,0,0,0,0,0,0,0,1,1
"315820 Santa Maria do Suaçuí",0,0,2,0,0,0,0,0,0,2
"315930 Santa Rita de Jacutinga",0,0,0,0,3,0,0,0,0,3
"315935 Santa Rita de Minas",0,0,1,0,2,0,0,0,0,3
"315950 Santa Rita do Itueto",0,0,1,0,0,0,0,0,0,1
"315960 Santa Rita do Sapucaí",1,0,0,0,3,0,0,0,0,4
"315970 Santa Rosa da Serra",0,0,0,0,1,0,0,0,0,1
"315980 Santa Vitória",0,0,0,1,0,0,0,0,0,1
"315830 Santana da Vargem",0,0,0,0,0,0,1,0,1,2
"315850 Santana de Pirapama",0,0,0,0,1,0,0,0,0,1
"315860 Santana do Deserto",1,0,0,0,0,0,0,0,0,1
"315895 Santana do Paraíso",1,0,1,0,7,0,0,1,0,10
"315990 Santo Antônio do Amparo",2,0,0,0,2,0,1,0,0,5
"316030 Santo Antônio do Jacinto",0,0,1,0,1,0,0,0,0,2
"316040 Santo Antônio do Monte",0,1,0,0,0,0,0,0,0,1
"316045 Santo Antônio do Retiro",0,0,0,0,4,0,0,0,0,4
"316070 Santos Dumont",1,0,0,0,1,0,0,0,2,4
"316090 São Brás do Suaçuí",0,0,0,0,0,0,0,0,1,1
"316100 São Domingos do Prata",0,0,0,0,1,0,1,0,4,6
"316110 São Francisco",1,0,6,0,4,0,1,0,0,12
"316130 São Francisco de Sales",0,0,0,0,1,0,0,0,0,1
"316170 São Gonçalo do Abaeté",0,0,2,0,1,0,0,0,0,3
"316180 São Gonçalo do Pará",0,0,0,0,0,0,1,0,0,1
"316190 São Gonçalo do Rio Abaixo",2,0,0,0,0,2,3,0,5,12
